Order	Family	Genus	Species	Reported as	Earliest Age	Latest Age	Stratigraphic age	Country	Paleobiogeography_all	Paleobiogeography	Latitude	Longitude	References
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius obliquus		56	47.801	Ypresian	Morocco	Tethys	Tethys	32.9053419	-6.9245615	Noubhani & Cappetta (1997)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius obliquus	Nebrius blanckenhorni	47.8	41.001	Lutetian	Morocco	Tethys	Tethys	32.15856	-8.4051	Arambourg (1953d); Noubhani & Cappetta (1997)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius obliquus		47.8	41.001	Lutetian	Morocco	Tethys	Tethys	31.2942606	-8.0729435	Tabuce et al. (2005)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius obliquus		38	28.101	Priabonian-Rupelian	Tunisia	Tethys	Tethys	33.8439408	9.400138	Sweydan et al. (2019)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius obliquus	Nebrius fourtaui	56	33.901	Eocene	Egypt	Tethys	Tethys	30.033333	31.283333	Priem (1914)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius obliquus	Nebrius blanckenhorni	41.3	33.901	Bartonian-Priabonian	Egypt	Tethys	Tethys	30.033333	31.283333	Stromer (1903)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius obliquus	Nebrius fourtaui	47.8	38.001	Eocene (Middle)	Egypt	Tethys	Tethys	31.13793	29.97059	Priem (1905a)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius obliquus	Nebrius blanckenhorni	47.8	38.001	Lutetian-Bartonian	Egypt	Tethys	Tethys	26.2540493	29.2675469	Underwood et al. (2011)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius obliquus	Nebrius priemi	47.8	41.001	Lutetian	Italy	Tethys	Tethys	37.9943863	13.6565095	Gemmellaro (1912b)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius obliquus		56.78	55.861	Zone NP9: Thanetian-Ypresian	Algeria	Tethys	Tethys	34.7139951	7.9594181	Boulemia & Adnet (2023)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius obliquus	Ginglymostoma serra	47.8	41.001	Lutetian	Angola	Eastern Atlantic	Outside_Tethys	-5.2994967	12.2362513	Dartevelle & Casier (1943)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius obliquus	Nebrius blanckenhorni	47.8	38.001	Lutetian-Bartonian	Madagascar	Western Indo-Pacific	Outside_Tethys	-15.7181492	46.3172577	Samonds et al. (2019)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius obliquus	Ginglymostoma serra	47.8	41.001	Lutetian	Nigeria	Eastern Atlantic	Outside_Tethys	6.5909586	3.3762021	White (1926)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius obliquus	Ginglymostoma obliquum var. ashosunensis	47.8	41.001	Lutetian	Nigeria	Eastern Atlantic	Outside_Tethys	6.5909586	3.3762021	White (1955b)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius obliquus		38	33.901	Priabonian	Pakistan	Western Indo-Pacific	Outside_Tethys	33.6715149	73.0440885	Adnet et al. (2007)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius obliquus	Nebrius blanckenhorni	56	47.801	Ypresian	Senegal	Eastern Atlantic	Outside_Tethys	14.4750607	-14.4529612	Cappetta (unpublished)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius obliquus	Ginglymostoma obliquum	38	33.901	Priabonian	United States	Western Atlantic	Outside_Tethys	32.6467914	-83.4351636	Case (1981)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius obliquus	N. thielensis	38	33.901	Priabonian	United States	Western Atlantic	Outside_Tethys	32.8112594	-83.1726541	Case & Borodin (2000)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius obliquus	Nebrius thielensi	41	38.001	Bartonian	United States	Western Atlantic	Outside_Tethys	31.585417	-87.590882	Ebersole et al. (2019)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius obliquus	Nebrius thielensi	41	38.001	Bartonian	United States	Western Atlantic	Outside_Tethys	31.5826597	-87.5836039	Ebersole et al. (2019)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius obliquus		56	33.901	Eocene	United States	Western Atlantic	Outside_Tethys	40.28755	-74.15815	Leidy (1877); Leriche (1942)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius obliquus	Nebrius thielensi	56	41.301	Ypresian-Lutetian	United States	Western Atlantic	Outside_Tethys	31.9095978	-87.8766735	Ebersole et al. (2019)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius obliquus	Nebrius thielensi	56	41.301	Ypresian-Lutetian	United States	Western Atlantic	Outside_Tethys	33.733434	-86.5877653	Ebersole et al. (2019); Cicimurri & Ebersole (2016)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius obliquus	N. thielensis (Clayton)	47.8	41.001	Lutetian	United States	Western Atlantic	Outside_Tethys	31.9095978	-87.8766735	Cappetta & Case (2016); Clayton et al. (2013)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius sp.		66	61.601	Danian	Denmark	Tethys	Tethys	55.2553773	12.3792675	Adolfssen & Ward (2014)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius sp.		33.9	28.101	Rupelian	France	Tethys	Tethys	48.4049375	2.7015872	Génault (1993)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius sp.		38	33.901	Priabonian	Egypt	Tethys	Tethys	29.2638914	30.0225987	Underwood et al. (2011)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius sp.		38	33.901	Priabonian	Egypt	Tethys	Tethys	29.2638914	30.0225987	Underwood et al. (2011)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius sp.		38	33.901	Priabonian	Egypt	Tethys	Tethys	29.4706655	30.6239506	Underwood et al. (2011); Murray et al. (2010)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius sp.		41	38.001	Bartonian	Romania	Tethys	Tethys	46.8031354	22.9956699	Trif et al. (2022)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius sp.		41	38.001	Bartonian	Tunisia	Tethys	Tethys	33.8439408	9.400138	Adnet et al. (2020)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius sp.	N. ferrugineus in Reis; Ginglymostoma sp. in Costa	23.03	15.971	Aquitanian-Burdigalian	Brazil	Western Atlantic	Outside_Tethys	-0.7733201	-47.1770631	Aguilera et al. (2017); Reis (2005); Costa (2009)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius sp.		16.7	14.2	Castilletes Fm. (Burdigalian-Langhian)	Colombia	Western Atlantic	Outside_Tethys	11.8506629	-71.3261242	Carrillo-Briceño et al. (2019)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius sp.	Ginglymostoma sp.	13.82	7.247	Serravalian-Tortonian	Ecuador	Eastern Pacific	Outside_Tethys	0.0013899	-76.660408	Carrillo-Briceño et al. (2014)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius sp.		41	38.001	Bartonian	India	Western Indo-Pacific	Outside_Tethys	25.047814	75.7781982	Rana et al. (2021)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius sp.	Ginglymostoma sp.	59.2	47.801	ThanetianYpresian	India	Western Indo-Pacific	Outside_Tethys	24.3506874	74.9098707	Rana et al. (2005)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius sp.	Nebrius delfortriei	23.03	15.971	Aquitanian-Burdigalian	Japan	Central Indo-Pacific	Outside_Tethys	35.3619929	137.2541668	Takakuwa & Ando (2018)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius sp.		23.03	5.334	Miocene	Pakistan	Western Indo-Pacific	Outside_Tethys	28.833333	69.000	Welcomme et al. (1997)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius sp.	Ginglymostoma delfortieri	15.97	11.621	Langhian-Serravallian	Panama	Western Atlantic	Outside_Tethys	9.2706687	-79.9182296	Gillette (1984)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius sp.		47.8	41.001	Lutetian	Togo	Eastern Atlantic	Outside_Tethys	8.7800265	1.0199765	Cappetta (unpublished)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius sp.	N. cf. thielensi	38	33.901	Priabonian	United States	Western Atlantic	Outside_Tethys	34.6515312	-80.6894584	Cicimurri & Knight (2019)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius sp.	Nebrius thielensis	55.81	54.171	Zone NP10: Ypresian (Lower)	United States	Western Atlantic	Outside_Tethys	32.0686381	-88.1325888	Case (1994)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius sp.	Nebrius thielensis	56.78	55.861	Zone NP9: Thanetian-Ypresian	United States	Western Atlantic	Outside_Tethys	32.1776484	-88.8104195	Case (1994)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius sp.		59.2	56.001	Thanetian	United States	Western Atlantic	Outside_Tethys	33.5833088	-79.4128544	Purdy (1998)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius sp.	Nebrius sp.	70.1	66.001	Maastrichtian (Upper)	United States	Western Atlantic	Outside_Tethys	33.296417	-94.1133922	Case & Cappetta (1997)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius sp.		20.44	13.821	Burdigalian-Langhian	Venezuela	Western Atlantic	Outside_Tethys	9.300007	-64.3521226	Carrillo-Briceno et al. (2016)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius thielensi		56	47.801	Ypresian	Belgium	Tethys	Tethys	51.0150187	3.2594327	Migom et al. (2021)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius thielensi		56	47.801	Ypresian	Belgium	Tethys	Tethys	51.0150187	3.2594327	Migom et al. (2021)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius thielensi		56	47.801	Ypresian	Belgium	Tethys	Tethys	51.01167	3.24019	Migom et al. (2021)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius thielensi		56	47.801	Ypresian	Belgium	Tethys	Tethys	50.6402809	4.6667145	Migom et al. (2021)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius thielensi		47.8	41.001	Lutetian	Belgium	Tethys	Tethys	50.8465573	4.351697	Winkler (1874b)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius thielensi		47.8	41.001	Lutetian	France	Tethys	Tethys	48.7466656	2.2022223	Moreau et al. (2013)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius thielensi		47.8	41.001	Lutetian	United Kingdom	Tethys	Tethys	50.7623646	-0.8588272	Kemp et al. (1990); Ward (2016)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius thielensi	Ginglymostoma aff. thielensi	47.8	41.001	Lutetian	Barbados	Western Atlantic	Outside_Tethys	13.2316557	-59.5544077	Casier (1958, 1966)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius thielensi		50.5	47.801	Ypresian (Upper NP1314)	France	Tethys	Tethys	49.5402988	3.413984	Adnet & Cappetta (2008)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius thielensi	Nebrius theilensis	41	38.001	Bartonian	United States	Western Atlantic	Outside_Tethys	32.3293809	-83.1137366	Parmley & Cicimurri (2003); Westgate (2001)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius thielensi	Nebrius thielensis	56	47.801	Ypresian	United States	Western Atlantic	Outside_Tethys	32.958534	-80.347175	Case et al. (2015)
Orectolobiformes	Ginglymostomatidae	Nebrius	Nebrius thielensi	N. thielensis	55.7	50	Wasatchian	United States	Western Atlantic	Outside_Tethys	38.4207	-77.45743	Kent et al. (1999)
Orectolobiformes	Hemiscylliidae	Notoramphoscyllium	Notoramphoscyllium woodwardi		42.5	41	TELM 6	Antarctica	Western Atlantic	Outside_Tethys	-64.2391667	-56.6030558	Engelbrecht et al. (2017)
Orectolobiformes	Hemiscylliidae	Notoramphoscyllium	Notoramphoscyllium woodwardi	Stegostoma cf. fasciatum in Long (1992) & Reguero	52.5	51	TELM 5	Antarctica	Western Atlantic	Outside_Tethys	-64.2391667	-56.6030559	Long (1992), Reguero et al. (2012); Engelbrecht et al. (2017)
Orectolobiformes	Orectolobiformes incert. fam.	Orecto gen. nov.1	Orecto gen. nov.1 standhardtae	Pucapristis? standhardtae	66	61.601	Danian	United States	Western Atlantic	Outside_Tethys	36.78555	-108.68703	Williamson & Lucas (1993)
Orectolobiformes	Orectolobiformes incert. fam.	Orecto gen. nov.2	Orecto gen. nov.2 muftius		166.1	163.101	Callovian	United Kingdom	Tethys	Tethys	53.1459288	-1.0214971	Thies (1983)
Orectolobiformes	Orectolobiformes incert. fam.	Orectolobiformes indet.	Orectolobiformes indet. sp.	Pseudospinax sp.	157.3	152.101	Kimmeridgian	United Kingdom	Tethys	Tethys	50.6078572	-2.1139493	Underwood (2002)
Orectolobiformes	Orectolobidae	Orectoloboides	Orectoloboides angulatus		96.2	93.901	Cenomanian (Middle-Upper)	Canada	Western Atlantic	Outside_Tethys	53.5287433	-102.1515041	Underwood & Cumbaa (2010)
Orectolobiformes	Orectolobidae	Orectoloboides	Orectoloboides multistriatus		100.5	93.901	Cenomanian	Morocco	Tethys	Tethys	33.049438	-2.000089	Haddoumi et al. (2024)
Orectolobiformes	Orectolobidae	Orectoloboides	Orectoloboides multistriatus		95.5	93.901	Cenomanian (Upper)	Egypt	Tethys	Tethys	28.3572032	28.862964	Werner (1989)
Orectolobiformes	Orectolobidae	Orectoloboides	Orectoloboides parvulus		113	100.501	Albian	France	Tethys	Tethys	50.5144061	2.2580078	Cappetta (1977)
Orectolobiformes	Orectolobidae	Orectoloboides	Orectoloboides parvulus		113	110.201	Albian (Lower)	France	Tethys	Tethys	48.6371125	4.9473513	Biddle (1993)
Orectolobiformes	Orectolobidae	Orectoloboides	Orectoloboides parvulus		113	110.201	Albian (Lower)	United Kingdom	Tethys	Tethys	54.1543459	-0.2395664	Underwood & Mitchell (1999)
Orectolobiformes	Orectolobidae	Orectoloboides	Orectoloboides parvulus		110.2	107.601	Albian (Middle)	France	Tethys	Tethys	48.6371125	4.9473513	Biddle (1993)
Orectolobiformes	Orectolobidae	Orectoloboides	Orectoloboides parvulus		110.2	100.501	Albian (Middle-Upper)	United Kingdom	Tethys	Tethys	51.0791335	1.1794073	Ward (2010)
Orectolobiformes	Orectolobidae	Orectoloboides	Orectoloboides parvulus		107.6	100.501	Albian (Upper)	Lithuania	Tethys	Tethys	55.5088232	25.0735286	Dalinkevicius (1935)
Orectolobiformes	Orectolobidae	Orectoloboides	Orectoloboides reyndersi		41	38.001	Bartonian	France	Tethys	Tethys	43.68798	-1.13729	Adnet (2006); Adnet et al. (2008)
Orectolobiformes	Orectolobidae	Orectoloboides	Orectoloboides reyndersi		47.8	41.001	Lutetian	France	Tethys	Tethys	43.68798	-1.13729	Adnet (2006)
Orectolobiformes	Orectolobidae	Orectoloboides	Orectoloboides sp.		28.1	23.031	Chattian	Germany	Tethys	Tethys	48.6583246	13.788741	Reinecke et al. (2014)- Reworked from older deposits?
Orectolobiformes	Orectolobidae	Orectoloboides	Orectoloboides sp.		28.1	23.031	Chattian	United States	Western Atlantic	Outside_Tethys	45.9006676	-123.1523363	Welton (2016)
Orectolobiformes	Orectolobidae	Orectoloboides	Orectoloboides sp.	Orectoloboides sp.	96.2	95.501	Cenomanian (Middle)	United States	Western Atlantic	Outside_Tethys	38.8970508	-98.7980433	Bourdon & Everhart (2010)
Orectolobiformes	Orectolobidae	Orectolobus	Orectolobus gippslandicus		28.1	15.971	Oligocene (Upper) - Miocene (Lower)	Australia	Australia	Outside_Tethys	-37.7358322	148.4314117	Chapman & Cudmore (1924)
Orectolobiformes	Orectolobidae	Orectolobus	Orectolobus gippslandicus	Heterodontus cf. cainozoicus	5.333	3.601	Zanclean	Australia	Australia	Outside_Tethys	-34.4511348	140.5696644	Pledge (1985)
Orectolobiformes	Orectolobidae	Orectolobus	Orectolobus sp.	Orectolobus sp.	23.03	15.971	Aquitanian-Burdigalian	Australia	Australia	Outside_Tethys	-38.0862312	144.2688904	Kemp (1991)
Orectolobiformes	Orectolobidae	Orectolobus	Orectolobus ziegenhinei	cf. Eometlaouia sp. (Clayton)	47.8	41.001	Lutetian	United States	Western Atlantic	Outside_Tethys	31.9095978	-87.8766735	Cappetta & Case (2016); Clayton et al. (2013); Ebersole et al. (2019)
Orectolobiformes	Brachaeluridae	Ornatoscyllium	Ornatoscyllium freemani		168.3	166.101	Bathonian	United Kingdom	Tethys	Tethys	50.71271	-2.77215	Underwood & Ward (2004a)
Orectolobiformes	Brachaeluridae	Ornatoscyllium	Ornatoscyllium glashoffi		126.3	113.001	Aptian	Germany	Tethys	Tethys	52.3744779	9.7385532	Thies (1981)
Orectolobiformes	Brachaeluridae	Ornatoscyllium	Ornatoscyllium pattersoni		166.1	163.101	Callovian	United Kingdom	Tethys	Tethys	53.1459288	-1.0214971	Thies (1983)
Orectolobiformes	Brachaeluridae	Ornatoscyllium	Ornatoscyllium rugasimulatum		139.4	134.701	Valanginian	France	Tethys	Tethys	43.9558248	3.8078853	Guinot et al. (2014)
Orectolobiformes	Brachaeluridae	Ornatoscyllium	Ornatoscyllium rugasimulatum	Ornatoscyllium iniquum	139.4	134.701	Valanginian	Austria	Tethys	Tethys	47.2461496	12.2340201	Fuchs et al. (2018)
Orectolobiformes	Brachaeluridae	Ornatoscyllium	Ornatoscyllium sp.		163.1	157.301	Oxfordian	Poland	Tethys	Tethys	50.4521463	19.5213629	Rees (2010)
Orectolobiformes	Brachaeluridae	Ornatoscyllium	Ornatoscyllium sp.	Ornatoscyllium sp.	183.7	174.201	Toarcian	Luxembourg	Tethys	Tethys	49.4786477	6.0847792	Delsate & Weis (2010)
Orectolobiformes	Brachaeluridae	Palaeobrachaelurus	Palaeobrachaelurus alisonae		166.1	163.101	Callovian	United Kingdom	Tethys	Tethys	51.7520131	-1.2578499	Thies (1983)
Orectolobiformes	Brachaeluridae	Palaeobrachaelurus	Palaeobrachaelurus alisonae		183.7	174.201	Toarcian	Belgium	Tethys	Tethys	49.5590364	5.7422467	Delsate & Felten (2015)
Orectolobiformes	Brachaeluridae	Palaeobrachaelurus	Palaeobrachaelurus alisonae		183.7	174.201	Toarcian	Luxembourg	Tethys	Tethys	49.4786477	6.0847792	Delsate & Weis (2010)
Orectolobiformes	Brachaeluridae	Palaeobrachaelurus	Palaeobrachaelurus aperizostus		174.2	170.301	Aalenian	Germany	Tethys	Tethys	52.2370319	9.873799	Thies (1983)
Orectolobiformes	Brachaeluridae	Palaeobrachaelurus	Palaeobrachaelurus aperizostus		183.7	174.201	Toarcian	Germany	Tethys	Tethys	52.2370319	9.873799	Thies (1983)
Orectolobiformes	Brachaeluridae	Palaeobrachaelurus	Palaeobrachaelurus aperizostus		183.7	174.201	Toarcian	Luxembourg	Tethys	Tethys	49.4786477	6.0847792	Delsate & Weis (2010)
Orectolobiformes	Brachaeluridae	Palaeobrachaelurus	Palaeobrachaelurus bedfordensis		166.1	163.101	Callovian	United Kingdom	Tethys	Tethys	51.7520131	-1.2578499	Thies (1983)
Orectolobiformes	Brachaeluridae	Palaeobrachaelurus	Palaeobrachaelurus mitchelli		130.8	126.301	Barremian	United Kingdom	Tethys	Tethys	54.1543459	-0.2395664	Underwood (2004)
Orectolobiformes	Brachaeluridae	Palaeobrachaelurus	Palaeobrachaelurus mussetti		168.3	166.101	Bathonian	United Kingdom	Tethys	Tethys	50.71271	-2.77215	Underwood & Ward (2004)
Orectolobiformes	Brachaeluridae	Palaeobrachaelurus	Palaeobrachaelurus sp.	Paraginglymostoma bedfordensis	126.3	113.001	Aptian	United Kingdom	Tethys	Tethys	51.096118	1.1662618	Batchelor & Ward (1990)
Orectolobiformes	Brachaeluridae	Palaeobrachaelurus	Palaeobrachaelurus sp.		157.3	152.101	Kimmeridgian (Upper)	France	Tethys	Tethys	49.6254784	-1.6448063	Candoni (1995)
Orectolobiformes	Brachaeluridae	Palaeobrachaelurus	Palaeobrachaelurus sp.	Palaeobrachaelurus? sp.	163.1	157.301	Oxfordian	Poland	Tethys	Tethys	50.4521463	19.5213629	Rees (2010)
Orectolobiformes	Brachaeluridae	Palaeobrachaelurus	Palaeobrachaelurus sp.	Palaeobrachaelurus sp.	166.1	163.101	Callovian	Poland	Tethys	Tethys	53.8110842	14.9650699	Kriwet (2003)
Orectolobiformes	Brachaeluridae	Palaeobrachaelurus	Palaeobrachaelurus sp.		168.3	166.101	Bathonian	Poland	Tethys	Tethys	50.7870517	19.0286517	Rees (2012)
Orectolobiformes	Brachaeluridae	Palaeobrachaelurus	Palaeobrachaelurus sp.	Brachaeluridae indet. & Orectolobiforme indet.	170.3	168.301	Bajocian	Luxembourg	Tethys	Tethys	49.4540379	6.0285042	Delsate & Felten (2015)
Orectolobiformes	Brachaeluridae	Palaeobrachaelurus	Palaeobrachaelurus sp.	Palaeobrachaelurus sp. 1 & 2	174.2	170.301	Aalenian	Germany	Tethys	Tethys	52.2370319	9.873799	Thies (1989)
Orectolobiformes	Brachaeluridae	Palaeobrachaelurus	Palaeobrachaelurus sp.	Palaeobrachaelurus cf. alisonae	166.1	163.101	Callovian	Russia	Tethys	Tethys	51.530018	46.034683	Popov et al. (2004)
Orectolobiformes	Brachaeluridae	Palaeobrachaelurus	Palaeobrachaelurus sp.	Palaeobrachaelurus cf. P. alisonae	166.1	163.101	Callovian	Russia	Tethys	Tethys	51.530018	46.034683	Popov et al. (2004)
Orectolobiformes	Orectolobiformes incert. fam.	Palaeocarcharias	Palaeocarcharias stromeri	Palaeocarcharias sp.	152.1	147.701	Tithonian (Lower)	France	Tethys	Tethys	43.6894357	6.4565597	Fabre et al. (1982); Peyer et al. (2014)
Orectolobiformes	Orectolobiformes incert. fam.	Palaeocarcharias	Palaeocarcharias stromeri		152.1	147.701	Tithonian (Lower)	France	Tethys	Tethys	46.0475336	-1.4120936	Landemaine et al. (2018)
Orectolobiformes	Orectolobiformes incert. fam.	Palaeocarcharias	Palaeocarcharias stromeri		152.1	147.701	Tithonian (Lower)	Germany	Tethys	Tethys	48.8966726	10.9977662	De Beaumont (1960b); Duffin (1988), Thies & Leidner (2011), Kriwet & Klug (2004, 2015), Landemaine et al. (2018)
Orectolobiformes	Orectolobiformes incert. fam.	Palaeocarcharias	Palaeocarcharias stromeri	Scyliorhinidae indet. + Orectolobiformes	157.3	152.101	Kimmeridgian	Portugal	Tethys	Tethys	39.7295656	-8.7988494	Kriwet (1997, 1998, 2000)
Orectolobiformes	Orectolobiformes incert. fam.	Palaeocarcharias	Palaeocarcharias stromeri	Palaeocarcharias sp.	145	139.401	Berriasian	Czech Republic	Tethys	Tethys	49.2891356	17.5155599	Košťák et al. (2018)
Orectolobiformes	Orectolobiformes incert. fam.	Palaeorectolobus	Palaeorectolobus agomphius		152.1	147.701	Tithonian (Lower)	Germany	Tethys	Tethys	48.9187285	11.8727886	Kriwet (2008), Kriwet & Klug (2015)
Orectolobiformes	Rhincodontidae	Palaeorhincodon	Palaeorhincodon daouii		59.2	56.001	Thanetian	Morocco	Tethys	Tethys	32.9053419	-6.9245615	Noubhani & Cappetta (1997)
Orectolobiformes	Rhincodontidae	Palaeorhincodon	Palaeorhincodon dartevellei		56	47.801	Ypresian	Morocco	Tethys	Tethys	32.9053419	-6.9245615	Arambourg (1952d)
Orectolobiformes	Rhincodontidae	Palaeorhincodon	Palaeorhincodon dartevellei		56	47.801	Ypresian	Morocco	Tethys	Tethys	32.239034	-7.958131	Noubhani & Cappetta (1997)
Orectolobiformes	Rhincodontidae	Palaeorhincodon	Palaeorhincodon dartevellei		56	47.801	Ypresian	Morocco	Tethys	Tethys	32.9053419	-6.9245615	Noubhani & Cappetta (1997)
Orectolobiformes	Rhincodontidae	Palaeorhincodon	Palaeorhincodon dartevellei		56	47.801	Ypresian	Morocco	Tethys	Tethys	32.9053419	-6.9245615	Noubhani & Cappetta (1997)
Orectolobiformes	Rhincodontidae	Palaeorhincodon	Palaeorhincodon dartevellei		56.78	55.861	Zone NP9: Thanetian-Ypresian	Algeria	Tethys	Tethys	34.7139951	7.9594181	Boulemia & Adnet (2023)
Orectolobiformes	Rhincodontidae	Palaeorhincodon	Palaeorhincodon sp.		59.2	56.001	Thanetian	Jordan	Tethys	Tethys	31.1667049	36.941628	Cappetta (unpublished)
Orectolobiformes	Rhincodontidae	Palaeorhincodon	Palaeorhincodon sp.		47.8	41.001	Lutetian	Togo	Eastern Atlantic	Outside_Tethys	8.7800265	1.0199765	Cappetta (unpublished)
Orectolobiformes	Rhincodontidae	Palaeorhincodon	Palaeorhincodon sp.	Palaeorhincodon sp.	41	38.001	Bartonian	United States	Western Atlantic	Outside_Tethys	32.3293809	-83.1137366	Parmley & Cicimurri (2003)
Orectolobiformes	Rhincodontidae	Palaeorhincodon	Palaeorhincodon sp.		56	47.801	Ypresian	United States	Western Atlantic	Outside_Tethys	32.958534	-80.347175	Case et al. (2015)
Orectolobiformes	Rhincodontidae	Palaeorhincodon	Palaeorhincodon wardi		56	47.801	Ypresian	Belgium	Tethys	Tethys	51.0150187	3.2594327	Migom et al. (2021)
Orectolobiformes	Rhincodontidae	Palaeorhincodon	Palaeorhincodon wardi		56	47.801	Ypresian	Belgium	Tethys	Tethys	51.01167	3.24019	Migom et al. (2021)
Orectolobiformes	Rhincodontidae	Palaeorhincodon	Palaeorhincodon wardi		56	47.801	Ypresian	Belgium	Tethys	Tethys	50.6402809	4.6667145	Migom et al. (2021)
Orectolobiformes	Rhincodontidae	Palaeorhincodon	Palaeorhincodon wardi		47.8	41.001	Lutetian	Belgium	Tethys	Tethys	50.85007858	4.42793703	Herman (1974a)
Orectolobiformes	Rhincodontidae	Palaeorhincodon	Palaeorhincodon wardi	Orectoloboïdes gijseni nov. sp.	47.8	41.001	Lutetian	Belgium	Tethys	Tethys	50.8806207	4.4730008	Herman & Van Eeckhaut (2010)
Orectolobiformes	Rhincodontidae	Palaeorhincodon	Palaeorhincodon wardi		47.8	41.001	Lutetian	United Kingdom	Tethys	Tethys	51.9673954	-0.4256503	Kemp et al. (1990); Ward (2016)
Orectolobiformes	Rhincodontidae	Palaeorhincodon	Palaeorhincodon wardi		47.8	41.001	Lutetian	United Kingdom	Tethys	Tethys	50.7623646	-0.8588272	Kemp et al. (1990); Ward (2016)
Orectolobiformes	Rhincodontidae	Palaeorhincodon	Palaeorhincodon wardi		50.5	47.801	Ypresian (Upper NP1314)	France	Tethys	Tethys	49.5402988	3.413984	Adnet & Cappetta (2008)
Orectolobiformes	Rhincodontidae	Palaeorhincodon	Palaeorhincodon wardi		47.8	38.001	Lutetian-Bartonian	Uzbekistan	Tethys	Tethys	42.00	64.00	Case et al. (1996)
Orectolobiformes	Rhincodontidae	Palaeorhincodon	Palaeorhincodon wardi	N. thielensis	55.7	50	Wasatchian	United States	Western Atlantic	Outside_Tethys	38.4207	-77.45743	Kent et al. (1999)
Orectolobiformes	Brachaeluridae	Paraginglymostoma	Paraginglymostoma bloti		72.1	66.001	Maastrichtian	Germany	Tethys	Tethys	53.8234662	9.0348142	Herman (1982c)
Orectolobiformes	Orectolobiformes incert. fam.	Parahemiscyllium	Parahemiscyllium underwoodwardi		139.4	134.701	Valanginian	France	Tethys	Tethys	43.9558248	3.8078853	Guinot et al. (2014)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon crochardi		76.4	72.101	Campanian (Upper)	Belgium	Tethys	Tethys	50.4760289	4.0062232	Herman (1977)
