Family	Genus	Species	latitude	longitude
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7128386928	152.1561960685
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.3639298163	151.5017790963
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-35.0001591345	150.7251179334
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.7990774061	151.2964932621
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.7995046947	151.2962109348
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.061812646	151.1578365044
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.3184176311	150.9275525808
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.7993174264	151.2961652764
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-35.0709433031	150.6920435024
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7143178214	152.1508579749
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7143178214	152.1508579749
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7128386928	152.1561960685
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.6476941082	150.8587934822
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.2492833333	150.9773916667
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7143178214	152.1508579749
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.7993956558	151.2951117724
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7136703556	152.1529824875
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7195617434	152.1327190644
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7143178214	152.1508579749
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7143178214	152.1508579749
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-35.0716868152	150.747423682
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-35.0682926801	150.6822947026
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-35.0681521807	150.682337618
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.551241355	151.2746639551
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7141735531	152.1507815075
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7141735531	152.1507815075
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7141735531	152.1507815075
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.572025	151.2837966667
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.9669878639	151.2538778409
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.922455	151.2576
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7143178214	152.1508579749
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.9682471804	151.255578408
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7143178214	152.1508579749
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.9171062504	151.2633728613
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7130293949	152.1572148796
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7860008227	152.078605412
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-29.8117557337	153.2885774271
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7143178214	152.1508579749
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.8002459106	151.2944278598
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.899662652	151.276186888
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.720673758	152.1414804831
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7144965869	152.1509360512
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.00298916	151.226410655
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.8943891914	151.8092438359
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.899160842	151.2767542996
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-29.36439997	153.37435282
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.4191635407	151.460779421
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.4192290239	151.4607294649
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.0596578966	151.1587086347
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7128139009	152.1569748663
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7143178214	152.1508579749
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-28.3632466667	153.5800166667
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.979504	151.254226
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7144498799	152.1516403556
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.8939533743	151.8046733517
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.8939533743	151.8046733517
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.0016571031	151.2212313339
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.4452258841	151.4489229133
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7133068172	152.1512647289
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-26.8009875146	153.1510910074
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.3626420996	151.5020730346
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.8004216862	151.2958329543
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.8101471747	151.3078503432
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.7414757357	151.3173107988
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.3287645938	150.9257027555
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.916392	151.264265
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.916392	151.264265
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7094505642	152.1573966654
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7143178214	152.1508579749
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7072839439	152.1579116495
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.714703763	152.151270546
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.9796491364	151.2524117319
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7143178214	152.1508579749
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7147044	152.1512705
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-28.3620783333	153.5798333333
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.73653	151.306045
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7143178214	152.1508579749
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7143178214	152.1508579749
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.7387366667	151.3078166667
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-29.741809462	153.3194904837
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.5977282668	150.9021186628
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.00306487	151.22615335
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.4248336	150.8931132
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-31.5979345905	152.8472067208
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.7986370084	151.29669442
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.8003418658	151.2938445205
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.7998180771	151.2970040886
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.9651595154	151.2534057957
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.1409333333	151.6415866667
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7157219911	152.1491759114
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.7815578544	151.2936593592
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.806299825	151.304410525
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.4474130736	151.4498108522
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7143178214	152.1508579749
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.8004941958	151.2971526523
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-35.5141895155	150.4003893572
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.6824807727	151.3140659536
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-30.1714783124	153.1908125666
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.84032835	151.25408815
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.2777099651	151.5694589251
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7128386928	152.1561960685
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7143178214	152.1508579749
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7143178214	152.1508579749
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-35.1894706755	150.5906770234
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-35.5063007997	150.3983488
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7128139009	152.1569748663
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7147044	152.1512705
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.5977096799	150.9002771974
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7143178214	152.1508579749
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7157219911	152.1491759114
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.7999293085	151.2931301419
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.915055	151.2637333333
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7143178214	152.1508579749
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7143178214	152.1508579749
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7137818941	152.1516674669
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7138902185	152.1511095675
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.713831	152.151544
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.713831	152.151544
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.71383	152.151545
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-28.9587689074	153.7240982058
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.7997181859	151.2963229561
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7128139009	152.1569748663
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.3211548088	150.9244823132
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.8004623774	151.2958581461
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.714678939	152.1507183462
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.6475703834	150.8587436623
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.714423055	152.151873055
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.714423055	152.151873055
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.0606745753	151.1589908588
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7143178214	152.1508579749
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7143178214	152.1508579749
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.545562294	150.8792595037
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-28.8015092372	153.5975629091
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-26.389905	153.1172028333
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7157219911	152.1491759114
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.59743796	150.90043773
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.71445133	152.15161555
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.3186856324	150.9273463138
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.3183493609	150.9275626067
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7130293949	152.1572148796
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7143178214	152.1508579749
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7143178214	152.1508579749
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.0568675251	151.1584008383
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7142356214	152.1516214032
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.712983228	152.1568344852
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-28.7071695765	153.4577756714
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.5703225481	151.2600258832
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.8004603124	151.2969768508
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7143178214	152.1508579749
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-29.3630138889	153.3738111111
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-29.3629666667	153.3737638889
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-29.3631533333	153.374145
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7143178214	152.1508579749
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7157219911	152.1491759114
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.7996895016	151.2971703708
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-31.0475471559	153.0643353024
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7137344885	152.1519541768
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7143178214	152.1508579749
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-30.1767783257	153.1907633333
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.6476257045	150.8587811272
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.6807104456	152.1599640252
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-31.5948407269	152.8446284007
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-28.8425033333	153.6068283333
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7142734818	152.1514266303
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.5639800877	151.2659834047
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7142818081	152.1507814779
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-30.1464444684	153.2017024952
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.9161241305	151.2647668051
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-35.0568067052	150.7763813063
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.2821452594	151.5783504563
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.89134927	151.2820278786
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.982467699	151.7283631608
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.7143178214	152.1508579749
Hemiscyliidae	Chiloscyllium	Chiloscyllium arabicum	18.8727297681	72.814444188
Hemiscyliidae	Chiloscyllium	Chiloscyllium arabicum	25.8891226857	50.8450653378
Hemiscyliidae	Chiloscyllium	Chiloscyllium arabicum	18.8810354974	72.8788287261
Hemiscyliidae	Chiloscyllium	Chiloscyllium arabicum	26.3219200645	50.8084565545
Hemiscyliidae	Chiloscyllium	Chiloscyllium arabicum	19.2962357057	72.9701467388
Hemiscyliidae	Chiloscyllium	Chiloscyllium arabicum	18.6475694589	72.8902222281
Hemiscyliidae	Chiloscyllium	Chiloscyllium arabicum	18.8723477616	72.8860136953
Hemiscyliidae	Chiloscyllium	Chiloscyllium arabicum	15.0909295906	74.1783055686
Hemiscyliidae	Chiloscyllium	Chiloscyllium arabicum	18.8176356729	72.7242600071
Hemiscyliidae	Chiloscyllium	Chiloscyllium arabicum	18.8825900575	72.7762744506
Hemiscyliidae	Chiloscyllium	Chiloscyllium arabicum	18.9997088196	72.712420189
Hemiscyliidae	Chiloscyllium	Chiloscyllium arabicum	18.8526457682	72.6495242472
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	6.5848704418	101.9259123886
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	18.8340915071	72.8682413353
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	18.8320533298	72.8719082014
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	2.2889445943	104.109145798
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	5.2292795956	100.1261786482
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	21.4801805035	72.3702763681
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	5.8104044042	102.6223128334
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	6.4674545679	117.8705573463
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	20.8642385071	70.343687741
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	22.5511178038	69.17719904
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	-8.5708527577	119.2614674175
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	19.0656349016	72.8394922378
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	1.5845729195	103.7596716413
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	1.4190065228	103.6835383011
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	1.5687571566	103.7781671693
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	1.4590854896	103.6726471844
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	5.9686440343	102.603641413
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	1.5396223977	103.6430356255
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	7.7605413376	98.4793007283
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	19.090394973	72.8185039226
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	1.4724031008	103.7658139932
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	9.7462572808	98.548688258
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	18.8269924944	72.9235009018
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	17.6343805873	83.2191975377
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	18.8807399738	72.723185906
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	19.1059907436	72.8746573999
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	17.6482164266	83.2695020191
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	17.6045018946	83.2230773825
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	17.7959539445	83.2854011399
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	17.7032880091	83.2164031295
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	17.7797417834	83.2709249496
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	17.6395406965	83.278646947
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	17.7408733165	83.3402421746
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	17.6721690096	83.3065329203
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	17.6867267472	83.2920317512
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	17.6631551531	83.2643586865
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	17.7307038576	83.2026114719
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	17.7860843787	83.2010382443
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	17.7494026795	83.3949636782
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	17.663199786	83.2483603615
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	17.6424483395	83.3614832911
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	17.7204805981	83.3925849152
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	17.6986360491	83.3604826991
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	17.6726078814	83.2852168534
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	17.6444314134	83.3076722593
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	18.8761635759	72.9610041835
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	10.0532677321	79.2542926433
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	9.1088885813	78.3799727864
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	18.9438376651	72.8885614404
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	17.6279192285	83.2214242154
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	18.9208825361	72.8771205604
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	18.9688118842	72.9076395995
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	15.876640173	73.7325011775
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	17.672044453	83.3814880532
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	17.7303085262	83.2273154891
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	17.6464228528	83.3016744763
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	17.6441694109	83.2197522065
Hemiscyliidae	Chiloscyllium	Chiloscyllium hasseltii	1.5721436089	103.6495510197
Hemiscyliidae	Chiloscyllium	Chiloscyllium hasseltii	1.4791435283	103.6901509989
Hemiscyliidae	Chiloscyllium	Chiloscyllium hasseltii	1.5940126058	103.6229430878
Hemiscyliidae	Chiloscyllium	Chiloscyllium hasseltii	12.4806677382	99.9548335121
Hemiscyliidae	Chiloscyllium	Chiloscyllium hasseltii	9.9680261549	98.5724431802
Hemiscyliidae	Chiloscyllium	Chiloscyllium indicum	-0.6774905688	109.5105095353
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	24.5374632943	118.1517325205
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	11.4095156358	124.0464766357
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	2.8206201523	103.5870228003
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	28.2415680368	121.6272676643
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	1.5046399821	103.6047517171
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	5.1288341927	118.3693215214
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	5.0369999308	118.2659748613
